NEType,NEFdn,NEName,Bios Ver,Bios Ver Ex,Board Name,Board Type,CLEICode,Date Of Last Service,Date Of Manufacture,Subrack No.,Inventory Unit ID,Inventory Unit Type,Issue Number,BOM Code,LAN Ver,Logic Ver,MBUS Ver,Manufacturer Data,Model,Module No.,Port No.,Cabinet No.,Serial Number,Slot No.,Slot Pos,Software Version,Subslot No.,Unit Position,User Label,Vendor Name,Vendor Unit Family Type,Vendor Unit Type Number,Hardware Version
BSC6910UMTS,NE=355,STG04,119,183,SCUc,WP11SCUc, , ,2016-10-12,1,21,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010GA000210,21,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=355,STG04, , ,PFCU,WP1E5PFNS, , ,2016-09-20,1,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0G9000722,29,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=355,STG04, , ,PFCU,WP1E5PFNS, , ,2016-09-20,1,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0G9000726,31,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=355,STG04, , ,MDMC,WP12PAMU, , ,2016-09-19,1,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10G9000304,28,0,2,-1,"CabinetNo=0,SubrackNo=1,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
BSC6910UMTS,NE=355,STG04, , ,PEM,WP1EPEMa, , ,2016-09-07,0,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0G9000082,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=355,STG04, , ,PEM,WP1EPEMa, , ,2016-09-07,0,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0G9000081,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=355,STG04, , ,PEM,WP1EPEMa, , ,2016-09-23,1,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0G9000217,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=355,STG04, , ,PEM,WP1EPEMa, , ,2016-09-07,1,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757N0G9000079,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,0,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,0,0,000241,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-22,0,1,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,1,0,001397,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,2,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,2,0,000175,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,3,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,3,0,000211,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,0,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,0,0,000209,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,1,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,1,0,000239,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,2,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,2,0,000169,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,0,3,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,3,0,000217,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,MB16350091897,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=0", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,MB16350091885,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=1", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,MB16350091908,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=0", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,MB16350091880,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=1", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,MB16350091915,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=0", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,MB16350091914,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=1", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,MB16350091879,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=0", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,MTRS-1E31-01, , ,2016-08-30,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,MB16350091924,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=1", ,HG GENUINE,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,0,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,0,0,000241,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,1,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,1,0,000239,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,2,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,2,0,000175,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,3,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,3,0,000217,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,0,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,0,0,000209,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-22,1,1,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,1,0,001397,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,2,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,2,0,000169,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04, , ,FModule,D10045-02-3m-04, , ,2016-08-29,1,3,Hardware, , , , , ,41200Mb/s-411nm-Copper Pigtail, ,-1,3,0,000211,21,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=355,STG04,V100R015C00B340, ,ESAUa,WP11ESAUa, , ,2016-10-12,0,0,Hardware,00,03054295, ,6, ,PARC  WP11ESAUa Evolved Service Aware Unit REV:a, ,-1,-1,0,210305429510GA000047,0,0,SAU V100R021C10SPC810,-1,"CabinetNo=0,SubrackNo=0,SlotNo=0,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=355,STG04,138,225,EGPUa,WP11EGPUa, , ,2016-10-12,0,2,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610GA000984,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=355,STG04,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2016-10-12,0,10,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410GA000147,10,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=10,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=355,STG04,V100R015C00B340, ,EOMUa,WP11EOMUa, , ,2016-10-12,0,12,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410GA000149,12,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=12,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,112,183,SCUc,WP11SCUc, , ,2015-09-14,0,20,Hardware,00,03056240, ,(U26)002(U1)007, ,PARC WP11SCUc GE Switching and Control Unit REV:c, ,-1,-1,0,210305624010F9000055,20,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,138,225,EGPUa,WP11EGPUa, , ,2015-09-14,0,7,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610F9002188,7,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=7,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,138,225,EGPUa,WP11EGPUa, , ,2015-09-14,0,8,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610F9002189,8,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=8,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01, , ,EGPUa, , , , ,0,9,Hardware, , , , , , , ,-1,-1,0, ,9,0, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=9,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,142,207,GCUb,WP11GCUb, , ,2015-09-14,0,14,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310F9000184,14,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=14,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,142,207,GCUb,WP11GCUb, , ,2015-09-14,0,15,Hardware,00,03054333, ,(U1)001(U82)001, ,PARC WP11GCUb General Clock Unit REV:b, ,-1,-1,0,210305433310F9000189,15,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=15,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,163,223,FG2c,WP11FG2c,CRG2AF1FTA, ,2015-09-14,0,16,Hardware,00,03052761, ,(U5)006(U1002)004(U12)004(U22)017(U1022)027, ,PARC WP11FG2c 12-port FE or 4-port electronic GE interface unit REV:c, ,-1,-1,0,210305276110F9000148,16,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=16,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01,163,223,FG2c,WP11FG2c,CRG2AF1FTA, ,2015-09-14,0,17,Hardware,00,03052761, ,(U5)006(U1002)004(U12)004(U22)017(U1022)027, ,PARC WP11FG2c 12-port FE or 4-port electronic GE interface unit REV:c, ,-1,-1,0,210305276110F9000141,17,1,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=17,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01, , ,SCUc, , , , ,0,21,Hardware, , , , , , , ,-1,-1,0, ,21,1, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=1,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=271,LAB01, , ,PFCU,WP1E5PFNS, , ,2015-09-10,0,29,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0F9000239,29,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=29,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=271,LAB01, , ,PFCU,WP1E5PFNS, , ,2015-09-10,0,31,Hardware,00,02120662, , , ,"Fan Tray Assembly,PARCb,WP1E5PFNS,Base Station Controller 9 Fan Box", ,-1,-1,0,2102120662N0F9000178,31,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=31,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,FAN,0, 
BSC6910UMTS,NE=271,LAB01, , ,MDMC,WP12PAMU, , ,2015-08-22,0,28,Hardware,00,03021JAH, , , ,"Manufactured Board,PARCb,WP12PAMU,Auto Power Monitor Unit", ,-1,-1,0,021JAH10F8000623,28,0,2,-1,"CabinetNo=0,SubrackNo=0,SlotNo=28,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,PMU,0, 
BSC6910UMTS,NE=271,LAB01, , ,PEM,WP1EPEMa, , ,2015-08-22,0,35,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0F8000217,35,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=271,LAB01, , ,PEM,WP1EPEMa, , ,2015-08-22,0,36,Hardware,00,02120757, , , ,"Power Distribution Box,PARCb,WP1EPEMa,Power Entry Module,REV:a,Power Entry Module for PARCb subrack,2 inputs,60A,-48VDC,2,2,4800W", ,-1,-1,0,2102120757P0F8000218,36,0, ,-1,-1, ,Huawei,PMU,0, 
BSC6910UMTS,NE=271,LAB01,V100R015C00B320, ,EOMUa,WP11EOMUa, , ,2019-03-05,0,10,Hardware,00,03054294, ,6, ,PARC WP11EOMUa Evolved Operation and Maintenance Unit REV:a, ,-1,-1,0,210305429410K3000007,10,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=10,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,5,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000052,5,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=5,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-12,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8D2004855,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-04,1,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000149,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,1,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000104,20,2, ,-1,"CabinetNo=0,SubrackNo=1,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-04,0,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000149,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000103,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000059,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000039,20,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=20,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,0,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,0,0,1011751727000004,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=0", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,1,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,1,0,1011751727000104,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=1", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,2,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,2,0,1011751727000075,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=2", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-14,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8F2003614,25,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=25,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,D10045-02-3m-04, , ,2017-07-03,0,3,Hardware, , , , , ,41200Mb/s-115nm-Reserved, ,-1,3,0,1011751727000064,21,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=21,SlotPos=2,SubSlotNo=-1,PortNo=3", ,TIMEINTERCONNECT,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-03,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H842001459,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-11,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8C2004034,22,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=22,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-11,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H8C2002823,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-07-11,0,1,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,1,0,H8C2004208,23,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=23,SlotPos=2,SubSlotNo=-1,PortNo=1", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01, , ,FModule,SPP10ELRIDFFHW, , ,2017-06-27,0,0,Hardware, , , , , ,10300Mb/s-1310nm-LC-10km(0.009mm), ,-1,0,0,H7S2003206,24,2, ,-1,"CabinetNo=0,SubrackNo=0,SlotNo=24,SlotPos=2,SubSlotNo=-1,PortNo=0", ,SOURCEPHOTONICS,FModule,0, 
BSC6910UMTS,NE=353,PTM01,V100R015C00B340, ,ESAUa,WP11ESAUa, , ,2017-08-08,0,0,Hardware,00,03054295, ,6, ,PARC  WP11ESAUa Evolved Service Aware Unit REV:a, ,-1,-1,0,210305429510H8000018,0,0,SAU V100R021C10SPC810,-1,"CabinetNo=0,SubrackNo=0,SlotNo=0,SlotPos=0, SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
BSC6910UMTS,NE=353,PTM01,152,225,EGPUa,WP11EGPUa, , ,2017-08-09,0,2,Hardware,00,03054296, ,(U4)003(U1012)003(U30)004(U31)003, ,PARC WP11EGPUa Evolved General Processing Unit REV:a, ,-1,-1,0,210305429610H8000060,2,0,V100R023C10SPC500,-1,"CabinetNo=0,SubrackNo=0,SlotNo=2,SlotPos=0,SubSlotNo=-1,PortNo=-1", ,Huawei,Board,0, 
